<Date>, <Time>, <Price>, <Volume>
2014/4/16,14:05:05,2237.8,62
2014/4/16,14:05:05,2237.8,110
2014/4/16,14:05:06,2237.8,31
2014/4/16,14:05:06,2238.0,76
2014/4/16,14:05:07,2238.0,44
2014/4/16,14:05:07,2237.8,33
2014/4/16,14:05:08,2237.4,63
2014/4/16,14:05:08,2237.4,91
2014/4/16,14:05:09,2237.6,45
2014/4/16,14:05:09,2237.6,48
2014/4/16,14:05:10,2237.4,15
2014/4/16,14:05:10,2237.6,67
2014/4/16,14:05:11,2237.4,26
2014/4/16,14:05:11,2237.4,39
2014/4/16,14:05:12,2237.2,23
2014/4/16,14:05:12,2237.2,40
2014/4/16,14:05:13,2237.2,84
2014/4/16,14:05:13,2237.0,70
2014/4/16,14:05:14,2236.8,86
2014/4/16,14:05:14,2236.4,88
2014/4/16,14:05:15,2236.2,171
2014/4/16,14:05:15,2236.4,238
2014/4/16,14:05:16,2236.6,141
2014/4/16,14:05:16,2236.4,78
2014/4/16,14:05:17,2236.2,77
2014/4/16,14:05:17,2236.0,91
2014/4/16,14:05:18,2235.8,96
2014/4/16,14:05:18,2235.6,70
2014/4/16,14:05:19,2235.6,85
2014/4/16,14:05:19,2235.4,112
2014/4/16,14:05:20,2235.0,116
2014/4/16,14:05:20,2235.2,98
2014/4/16,14:05:21,2234.8,150
2014/4/16,14:05:21,2234.8,96
2014/4/16,14:05:22,2235.0,98
2014/4/16,14:05:22,2235.4,58
2014/4/16,14:05:23,2235.6,119
2014/4/16,14:05:23,2235.6,125
2014/4/16,14:05:24,2235.6,53
2014/4/16,14:05:24,2235.8,58
2014/4/16,14:05:25,2236.2,40
2014/4/16,14:05:25,2236.0,44
2014/4/16,14:05:26,2235.6,44
2014/4/16,14:05:26,2235.4,34
2014/4/16,14:05:27,2235.6,43
2014/4/16,14:05:27,2235.6,67
2014/4/16,14:05:28,2235.8,20
2014/4/16,14:05:28,2235.6,44
2014/4/16,14:05:29,2236.0,29
2014/4/16,14:05:29,2235.8,35
2014/4/16,14:05:30,2236.0,30
2014/4/16,14:05:30,2235.8,103
2014/4/16,14:05:31,2235.6,55
2014/4/16,14:05:31,2235.4,17
2014/4/16,14:05:32,2235.2,36
2014/4/16,14:05:32,2235.2,54
2014/4/16,14:05:33,2235.6,46
2014/4/16,14:05:33,2235.2,28
2014/4/16,14:05:34,2235.6,25
2014/4/16,14:05:34,2235.2,23
2014/4/16,14:05:35,2235.4,16
2014/4/16,14:05:35,2235.4,39
2014/4/16,14:05:36,2235.4,44
2014/4/16,14:05:36,2235.4,51
2014/4/16,14:05:37,2235.2,32
2014/4/16,14:05:37,2235.0,15
2014/4/16,14:05:38,2235.2,40
2014/4/16,14:05:38,2235.2,39
2014/4/16,14:05:39,2235.0,19
2014/4/16,14:05:39,2235.2,44
2014/4/16,14:05:40,2235.2,50
2014/4/16,14:05:40,2235.4,42
2014/4/16,14:05:41,2235.2,30
2014/4/16,14:05:41,2235.2,109
2014/4/16,14:05:42,2235.2,28
2014/4/16,14:05:42,2235.2,38
2014/4/16,14:05:43,2235.4,69
2014/4/16,14:05:43,2235.0,84
2014/4/16,14:05:44,2235.2,42
2014/4/16,14:05:44,2235.2,29
2014/4/16,14:05:45,2234.6,26
2014/4/16,14:05:45,2234.8,39
2014/4/16,14:05:46,2234.8,53
2014/4/16,14:05:46,2234.8,51
2014/4/16,14:05:47,2234.6,26
2014/4/16,14:05:47,2235.0,66
2014/4/16,14:05:48,2235.0,19
2014/4/16,14:05:48,2234.6,77
2014/4/16,14:05:49,2234.6,39
2014/4/16,14:05:49,2234.6,43
2014/4/16,14:05:50,2235.0,26
2014/4/16,14:05:50,2234.6,20
2014/4/16,14:05:51,2234.8,34
2014/4/16,14:05:51,2234.8,29
2014/4/16,14:05:52,2234.4,26
2014/4/16,14:05:52,2234.6,37
2014/4/16,14:05:53,2234.8,25
2014/4/16,14:05:53,2234.8,43
2014/4/16,14:05:54,2234.8,54
2014/4/16,14:05:54,2234.6,18
2014/4/16,14:05:55,2234.4,24
2014/4/16,14:05:55,2234.8,21
2014/4/16,14:05:56,2234.4,8
2014/4/16,14:05:56,2234.6,26
2014/4/16,14:05:57,2234.6,17
2014/4/16,14:05:57,2234.4,32
2014/4/16,14:05:58,2234.6,41
2014/4/16,14:05:58,2234.6,12
2014/4/16,14:05:59,2234.6,89
2014/4/16,14:05:59,2234.8,41
2014/4/16,14:06:00,2235.0,82
2014/4/16,14:06:00,2235.0,72
2014/4/16,14:06:01,2235.2,79
2014/4/16,14:06:01,2235.2,36
2014/4/16,14:06:02,2235.2,47
2014/4/16,14:06:02,2235.4,33
2014/4/16,14:06:03,2235.2,45
2014/4/16,14:06:03,2235.6,62
2014/4/16,14:06:04,2235.2,21
2014/4/16,14:06:04,2235.4,53
2014/4/16,14:06:05,2235.4,72
2014/4/16,14:06:05,2235.4,58
2014/4/16,14:06:06,2235.2,23
2014/4/16,14:06:06,2235.2,21
2014/4/16,14:06:07,2235.0,40
2014/4/16,14:06:07,2235.0,41
2014/4/16,14:06:08,2235.2,37
2014/4/16,14:06:08,2235.2,3
2014/4/16,14:06:09,2235.4,57
2014/4/16,14:06:09,2235.4,24
2014/4/16,14:06:10,2235.0,52
2014/4/16,14:06:10,2235.2,14
2014/4/16,14:06:11,2235.4,19
2014/4/16,14:06:11,2235.2,11
2014/4/16,14:06:12,2235.2,35
2014/4/16,14:06:12,2235.4,28
2014/4/16,14:06:13,2235.2,17
2014/4/16,14:06:13,2235.2,24
2014/4/16,14:06:14,2235.2,24
2014/4/16,14:06:14,2235.2,13
2014/4/16,14:06:15,2235.0,14
2014/4/16,14:06:15,2235.0,20
2014/4/16,14:06:16,2235.0,17
2014/4/16,14:06:16,2235.2,4
2014/4/16,14:06:17,2235.2,13
2014/4/16,14:06:17,2235.2,5
2014/4/16,14:06:18,2235.2,10
2014/4/16,14:06:18,2235.2,26
2014/4/16,14:06:19,2235.2,21
2014/4/16,14:06:19,2235.4,10
2014/4/16,14:06:20,2235.4,5
2014/4/16,14:06:20,2235.4,13
2014/4/16,14:06:21,2235.4,11
2014/4/16,14:06:21,2235.4,30
2014/4/16,14:06:22,2235.4,34
2014/4/16,14:06:22,2235.4,13
2014/4/16,14:06:23,2235.6,69
2014/4/16,14:06:23,2235.6,53
2014/4/16,14:06:24,2235.8,22
2014/4/16,14:06:24,2235.8,28
2014/4/16,14:06:25,2235.8,20
2014/4/16,14:06:25,2235.6,24
2014/4/16,14:06:26,2235.6,55
2014/4/16,14:06:26,2235.2,39
2014/4/16,14:06:27,2235.8,90
2014/4/16,14:06:27,2235.8,20
2014/4/16,14:06:28,2236.0,62
2014/4/16,14:06:28,2236.0,29
2014/4/16,14:06:29,2236.4,58
2014/4/16,14:06:29,2236.2,58
2014/4/16,14:06:30,2236.6,51
2014/4/16,14:06:30,2236.4,63
2014/4/16,14:06:31,2236.4,20
2014/4/16,14:06:31,2236.0,15
2014/4/16,14:06:32,2236.0,52
2014/4/16,14:06:32,2236.2,26
2014/4/16,14:06:33,2236.0,62
2014/4/16,14:06:33,2236.0,38
2014/4/16,14:06:34,2236.2,21
2014/4/16,14:06:34,2236.4,24
2014/4/16,14:06:35,2236.4,33
2014/4/16,14:06:35,2236.0,22
2014/4/16,14:06:36,2236.2,28
2014/4/16,14:06:36,2236.2,11
2014/4/16,14:06:37,2236.2,41
2014/4/16,14:06:37,2236.4,26
2014/4/16,14:06:38,2236.2,7
2014/4/16,14:06:38,2236.2,12
2014/4/16,14:06:39,2236.2,11
2014/4/16,14:06:39,2236.0,22
2014/4/16,14:06:40,2236.2,38
2014/4/16,14:06:40,2235.8,22
2014/4/16,14:06:41,2236.0,10
2014/4/16,14:06:41,2236.2,29
2014/4/16,14:06:42,2236.4,14
2014/4/16,14:06:42,2236.2,13
2014/4/16,14:06:43,2236.4,29
2014/4/16,14:06:43,2236.2,33
2014/4/16,14:06:44,2236.2,13
2014/4/16,14:06:44,2236.2,7
2014/4/16,14:06:45,2236.2,21
2014/4/16,14:06:45,2236.2,17
2014/4/16,14:06:46,2236.4,13
2014/4/16,14:06:46,2236.2,5
2014/4/16,14:06:47,2236.2,9
2014/4/16,14:06:47,2236.2,32
2014/4/16,14:06:48,2236.0,47
2014/4/16,14:06:48,2236.0,26
2014/4/16,14:06:49,2235.8,9
2014/4/16,14:06:49,2236.0,20
2014/4/16,14:06:50,2236.0,8
2014/4/16,14:06:50,2235.8,2
2014/4/16,14:06:51,2235.8,18
2014/4/16,14:06:51,2236.0,15
2014/4/16,14:06:52,2236.0,6
2014/4/16,14:06:52,2235.8,9
2014/4/16,14:06:53,2235.8,5
2014/4/16,14:06:53,2235.8,9
2014/4/16,14:06:54,2235.8,14
2014/4/16,14:06:54,2235.8,7
2014/4/16,14:06:55,2236.0,6
2014/4/16,14:06:55,2235.8,34
2014/4/16,14:06:56,2235.8,14
2014/4/16,14:06:56,2235.8,13
2014/4/16,14:06:57,2235.8,9
2014/4/16,14:06:57,2235.6,1
2014/4/16,14:06:58,2235.8,20
2014/4/16,14:06:58,2235.8,42
2014/4/16,14:06:59,2235.8,20
2014/4/16,14:06:59,2235.6,37
2014/4/16,14:07:00,2235.8,17
2014/4/16,14:07:00,2236.0,16
2014/4/16,14:07:01,2235.6,36
2014/4/16,14:07:01,2235.6,37
2014/4/16,14:07:02,2235.6,4
2014/4/16,14:07:02,2235.6,35
2014/4/16,14:07:03,2235.6,11
2014/4/16,14:07:03,2235.6,21
2014/4/16,14:07:04,2235.8,3
2014/4/16,14:07:04,2235.4,12
2014/4/16,14:07:05,2235.6,7
2014/4/16,14:07:05,2235.6,10
2014/4/16,14:07:06,2235.6,9
2014/4/16,14:07:06,2235.6,34
2014/4/16,14:07:07,2235.8,33
2014/4/16,14:07:07,2235.8,20
2014/4/16,14:07:08,2235.8,9
2014/4/16,14:07:08,2235.8,16
2014/4/16,14:07:09,2235.8,74
2014/4/16,14:07:09,2235.6,8
2014/4/16,14:07:10,2235.6,29
2014/4/16,14:07:10,2235.4,8
2014/4/16,14:07:11,2235.6,11
2014/4/16,14:07:11,2235.6,15
2014/4/16,14:07:12,2235.4,10
2014/4/16,14:07:12,2235.2,12
2014/4/16,14:07:13,2235.6,19
2014/4/16,14:07:13,2235.8,21
2014/4/16,14:07:14,2235.6,19
2014/4/16,14:07:14,2235.6,11
2014/4/16,14:07:15,2235.6,3
2014/4/16,14:07:15,2235.6,6
2014/4/16,14:07:16,2235.6,28
2014/4/16,14:07:16,2235.6,21
2014/4/16,14:07:17,2235.8,37
2014/4/16,14:07:17,2235.8,53
2014/4/16,14:07:18,2235.8,32
2014/4/16,14:07:18,2235.8,53
2014/4/16,14:07:19,2235.8,6
2014/4/16,14:07:19,2235.8,2
2014/4/16,14:07:20,2235.6,2
2014/4/16,14:07:20,2235.6,40
2014/4/16,14:07:21,2235.6,85
2014/4/16,14:07:21,2235.8,43
2014/4/16,14:07:22,2235.8,13
2014/4/16,14:07:22,2235.6,11
2014/4/16,14:07:23,2235.8,11
2014/4/16,14:07:23,2235.4,6
2014/4/16,14:07:24,2235.4,22
2014/4/16,14:07:24,2235.6,15
2014/4/16,14:07:25,2235.6,9
2014/4/16,14:07:25,2235.8,32
2014/4/16,14:07:26,2235.8,5
2014/4/16,14:07:26,2235.8,62
2014/4/16,14:07:27,2236.0,2
2014/4/16,14:07:27,2236.2,74
2014/4/16,14:07:28,2236.2,8
2014/4/16,14:07:28,2235.8,11
2014/4/16,14:07:29,2236.2,20
2014/4/16,14:07:29,2236.2,6
2014/4/16,14:07:30,2236.2,18
2014/4/16,14:07:30,2236.2,13
2014/4/16,14:07:31,2235.8,7
2014/4/16,14:07:31,2236.0,11
2014/4/16,14:07:32,2235.8,53
2014/4/16,14:07:32,2235.8,8
2014/4/16,14:07:33,2236.0,3
2014/4/16,14:07:33,2236.0,6
2014/4/16,14:07:34,2236.2,21
2014/4/16,14:07:34,2236.2,6
2014/4/16,14:07:35,2236.2,10
2014/4/16,14:07:35,2236.2,14
2014/4/16,14:07:36,2236.2,7
2014/4/16,14:07:36,2236.0,3
2014/4/16,14:07:37,2235.6,12
2014/4/16,14:07:37,2236.0,7
2014/4/16,14:07:38,2236.0,2
2014/4/16,14:07:38,2235.8,1
2014/4/16,14:07:39,2236.0,11
2014/4/16,14:07:39,2236.0,2
2014/4/16,14:07:40,2236.0,9
2014/4/16,14:07:40,2235.8,1
2014/4/16,14:07:41,2236.0,6
2014/4/16,14:07:41,2235.8,8
2014/4/16,14:07:42,2235.8,1
2014/4/16,14:07:42,2235.8,6
2014/4/16,14:07:43,2235.6,10
2014/4/16,14:07:43,2235.6,4
2014/4/16,14:07:44,2235.6,1
2014/4/16,14:07:44,2235.8,14
2014/4/16,14:07:45,2235.6,4
2014/4/16,14:07:45,2235.6,3
2014/4/16,14:07:46,2235.8,6
2014/4/16,14:07:46,2235.6,6
2014/4/16,14:07:47,2235.6,21
2014/4/16,14:07:47,2235.6,7
2014/4/16,14:07:48,2235.8,4
2014/4/16,14:07:48,2235.8,22
2014/4/16,14:07:49,2235.6,39
2014/4/16,14:07:49,2235.8,6
2014/4/16,14:07:50,2235.8,11
2014/4/16,14:07:50,2235.8,16
2014/4/16,14:07:51,2235.6,3
2014/4/16,14:07:52,2235.6,3
2014/4/16,14:07:52,2235.6,5
2014/4/16,14:07:53,2235.8,13
2014/4/16,14:07:54,2235.6,9
2014/4/16,14:07:54,2235.8,14
2014/4/16,14:07:55,2235.6,8
2014/4/16,14:07:55,2236.0,13
2014/4/16,14:07:56,2235.8,16
2014/4/16,14:07:56,2235.6,1
2014/4/16,14:07:57,2235.8,2
2014/4/16,14:07:57,2235.6,41
2014/4/16,14:07:58,2235.6,22
2014/4/16,14:07:58,2235.6,6
2014/4/16,14:07:59,2235.6,7
2014/4/16,14:07:59,2235.4,18
2014/4/16,14:08:00,2235.6,8
2014/4/16,14:08:00,2235.2,27
2014/4/16,14:08:01,2235.4,27
2014/4/16,14:08:01,2235.4,22
2014/4/16,14:08:02,2235.4,8
2014/4/16,14:08:02,2235.0,9
2014/4/16,14:08:03,2235.2,19
2014/4/16,14:08:03,2235.4,48
2014/4/16,14:08:04,2235.4,20
2014/4/16,14:08:04,2235.2,49
2014/4/16,14:08:05,2235.4,29
2014/4/16,14:08:05,2235.2,10
2014/4/16,14:08:06,2235.4,7
2014/4/16,14:08:06,2235.2,7
2014/4/16,14:08:07,2235.2,7
2014/4/16,14:08:07,2235.2,12
2014/4/16,14:08:08,2235.2,35
2014/4/16,14:08:08,2235.4,96
2014/4/16,14:08:09,2235.2,27
2014/4/16,14:08:09,2235.4,48
2014/4/16,14:08:10,2235.4,71
2014/4/16,14:08:10,2235.4,8
2014/4/16,14:08:11,2235.6,20
2014/4/16,14:08:11,2235.4,6
2014/4/16,14:08:12,2235.4,36
2014/4/16,14:08:12,2235.6,29
2014/4/16,14:08:13,2235.6,11
2014/4/16,14:08:13,2235.6,79
2014/4/16,14:08:14,2235.4,40
2014/4/16,14:08:14,2235.4,9
2014/4/16,14:08:15,2235.4,13
2014/4/16,14:08:15,2235.2,10
2014/4/16,14:08:16,2235.4,20
2014/4/16,14:08:16,2235.4,6
2014/4/16,14:08:17,2235.2,5
2014/4/16,14:08:17,2235.4,32
2014/4/16,14:08:18,2235.2,10
2014/4/16,14:08:18,2235.4,4
2014/4/16,14:08:19,2235.4,4
2014/4/16,14:08:19,2235.4,4
2014/4/16,14:08:20,2235.6,7
2014/4/16,14:08:20,2235.4,8
2014/4/16,14:08:21,2235.4,1
2014/4/16,14:08:21,2235.2,64
2014/4/16,14:08:22,2235.4,5
2014/4/16,14:08:22,2235.4,8
2014/4/16,14:08:23,2235.2,9
2014/4/16,14:08:23,2235.6,11
2014/4/16,14:08:24,2235.4,23
2014/4/16,14:08:24,2235.4,9
2014/4/16,14:08:25,2235.6,7
2014/4/16,14:08:25,2235.8,10
2014/4/16,14:08:26,2235.4,2
2014/4/16,14:08:26,2235.8,36
2014/4/16,14:08:27,2235.8,3
2014/4/16,14:08:27,2235.8,10
2014/4/16,14:08:28,2235.8,6
2014/4/16,14:08:28,2235.8,23
2014/4/16,14:08:29,2235.8,19
2014/4/16,14:08:29,2236.0,14
2014/4/16,14:08:30,2236.0,17
2014/4/16,14:08:30,2236.0,15
2014/4/16,14:08:31,2236.0,39
2014/4/16,14:08:31,2236.0,14
2014/4/16,14:08:32,2236.0,16
2014/4/16,14:08:32,2236.0,3
2014/4/16,14:08:33,2236.0,24
2014/4/16,14:08:33,2236.0,26
2014/4/16,14:08:34,2236.0,10
2014/4/16,14:08:34,2235.8,10
2014/4/16,14:08:35,2235.8,1
2014/4/16,14:08:35,2235.6,11
2014/4/16,14:08:36,2235.8,3
2014/4/16,14:08:36,2235.8,3
2014/4/16,14:08:37,2235.6,3
2014/4/16,14:08:37,2235.6,2
2014/4/16,14:08:38,2235.8,21
2014/4/16,14:08:38,2235.6,108
2014/4/16,14:08:39,2235.6,30
2014/4/16,14:08:39,2235.4,46
2014/4/16,14:08:40,2235.4,3
2014/4/16,14:08:40,2235.4,2
2014/4/16,14:08:41,2235.2,4
2014/4/16,14:08:41,2235.2,21
2014/4/16,14:08:42,2235.2,5
2014/4/16,14:08:42,2235.2,7
2014/4/16,14:08:43,2235.2,10
2014/4/16,14:08:43,2235.4,9
2014/4/16,14:08:44,2235.4,3
2014/4/16,14:08:44,2235.2,9
2014/4/16,14:08:45,2235.2,3
2014/4/16,14:08:45,2235.2,18
2014/4/16,14:08:46,2235.0,93
2014/4/16,14:08:46,2235.2,9
2014/4/16,14:08:47,2235.2,33
2014/4/16,14:08:47,2235.2,15
2014/4/16,14:08:48,2235.0,6
2014/4/16,14:08:48,2235.0,7
2014/4/16,14:08:49,2235.0,25
2014/4/16,14:08:49,2235.4,18
2014/4/16,14:08:50,2235.4,1
2014/4/16,14:08:50,2235.2,12
2014/4/16,14:08:51,2235.4,2
2014/4/16,14:08:51,2235.4,6
2014/4/16,14:08:52,2235.4,8
2014/4/16,14:08:52,2235.2,7
2014/4/16,14:08:53,2235.4,5
2014/4/16,14:08:53,2235.4,5
2014/4/16,14:08:54,2235.4,6
2014/4/16,14:08:54,2235.2,7
2014/4/16,14:08:55,2235.2,2
2014/4/16,14:08:55,2235.2,12
2014/4/16,14:08:56,2235.2,17
2014/4/16,14:08:56,2235.2,9
2014/4/16,14:08:57,2235.2,2
2014/4/16,14:08:57,2235.2,11
2014/4/16,14:08:58,2235.2,6
2014/4/16,14:08:58,2235.2,2
2014/4/16,14:08:59,2235.2,5
2014/4/16,14:08:59,2235.4,6
2014/4/16,14:09:00,2235.2,27
2014/4/16,14:09:00,2235.2,50
2014/4/16,14:09:01,2234.8,22
2014/4/16,14:09:01,2235.0,28
2014/4/16,14:09:02,2235.2,5
2014/4/16,14:09:02,2235.2,14
2014/4/16,14:09:03,2235.0,11
2014/4/16,14:09:03,2235.0,11
2014/4/16,14:09:04,2234.8,7
2014/4/16,14:09:04,2234.8,5
2014/4/16,14:09:05,2235.0,6
2014/4/16,14:09:05,2234.8,9
2014/4/16,14:09:06,2234.8,13
2014/4/16,14:09:06,2234.8,23
2014/4/16,14:09:07,2234.4,54
2014/4/16,14:09:07,2234.4,42
2014/4/16,14:09:08,2234.2,96
2014/4/16,14:09:08,2234.2,62
2014/4/16,14:09:09,2234.0,90
2014/4/16,14:09:09,2234.0,68
2014/4/16,14:09:10,2234.2,88
2014/4/16,14:09:10,2234.0,53
2014/4/16,14:09:11,2234.0,71
2014/4/16,14:09:11,2234.0,45
2014/4/16,14:09:12,2234.0,36
2014/4/16,14:09:12,2234.0,27
2014/4/16,14:09:13,2233.8,16
2014/4/16,14:09:13,2233.8,79
2014/4/16,14:09:14,2233.6,60
2014/4/16,14:09:14,2234.0,138
2014/4/16,14:09:15,2233.8,48
2014/4/16,14:09:15,2233.6,15
2014/4/16,14:09:16,2234.0,76
2014/4/16,14:09:16,2234.2,85
2014/4/16,14:09:17,2234.4,73
2014/4/16,14:09:17,2234.4,62
2014/4/16,14:09:18,2234.2,55
2014/4/16,14:09:18,2234.4,41
2014/4/16,14:09:19,2234.4,13
2014/4/16,14:09:19,2234.6,18
2014/4/16,14:09:20,2234.6,58
2014/4/16,14:09:20,2234.8,26
2014/4/16,14:09:21,2235.2,20
2014/4/16,14:09:21,2235.2,16
2014/4/16,14:09:22,2235.0,21
2014/4/16,14:09:22,2235.0,21
2014/4/16,14:09:23,2235.0,10
2014/4/16,14:09:23,2235.2,53
2014/4/16,14:09:24,2235.2,16
2014/4/16,14:09:24,2235.0,21
2014/4/16,14:09:25,2235.2,23
2014/4/16,14:09:25,2235.2,42
2014/4/16,14:09:26,2235.2,20
2014/4/16,14:09:26,2235.4,10
2014/4/16,14:09:27,2235.6,37
2014/4/16,14:09:27,2235.8,47
2014/4/16,14:09:28,2235.8,27
2014/4/16,14:09:28,2236.0,77
2014/4/16,14:09:29,2236.0,33
2014/4/16,14:09:29,2235.6,50
2014/4/16,14:09:30,2235.6,58
2014/4/16,14:09:30,2235.8,19
2014/4/16,14:09:31,2235.6,34
2014/4/16,14:09:31,2235.6,45
2014/4/16,14:09:32,2235.6,6
2014/4/16,14:09:32,2235.8,14
2014/4/16,14:09:33,2235.8,6
2014/4/16,14:09:33,2235.4,15
2014/4/16,14:09:34,2235.8,13
2014/4/16,14:09:34,2235.8,2
2014/4/16,14:09:35,2235.6,11
2014/4/16,14:09:35,2235.8,8
2014/4/16,14:09:36,2235.8,24
2014/4/16,14:09:36,2235.6,5
2014/4/16,14:09:37,2236.0,13
2014/4/16,14:09:37,2235.8,6
2014/4/16,14:09:38,2235.6,16
2014/4/16,14:09:38,2235.6,16
2014/4/16,14:09:39,2235.6,19
2014/4/16,14:09:39,2235.6,7
2014/4/16,14:09:40,2235.8,9
2014/4/16,14:09:40,2235.6,5
2014/4/16,14:09:41,2235.8,17
2014/4/16,14:09:41,2235.8,4
2014/4/16,14:09:42,2235.6,10
2014/4/16,14:09:42,2235.6,8
2014/4/16,14:09:43,2235.6,25
2014/4/16,14:09:43,2235.4,4
2014/4/16,14:09:44,2235.4,19
2014/4/16,14:09:44,2235.4,39
2014/4/16,14:09:45,2235.4,9
2014/4/16,14:09:45,2235.4,39
2014/4/16,14:09:46,2235.6,8
2014/4/16,14:09:46,2235.6,6
2014/4/16,14:09:47,2235.6,1
2014/4/16,14:09:47,2235.6,9
2014/4/16,14:09:48,2235.6,8
2014/4/16,14:09:48,2235.6,24
2014/4/16,14:09:49,2235.6,31
2014/4/16,14:09:50,2235.8,13
2014/4/16,14:09:50,2235.6,37
2014/4/16,14:09:51,2235.6,10
2014/4/16,14:09:51,2235.2,10
2014/4/16,14:09:52,2235.4,9
2014/4/16,14:09:52,2235.4,14
2014/4/16,14:09:53,2235.6,34
2014/4/16,14:09:53,2235.4,22
2014/4/16,14:09:54,2235.6,44
2014/4/16,14:09:54,2235.6,9
2014/4/16,14:09:55,2235.6,2
2014/4/16,14:09:55,2235.4,14
2014/4/16,14:09:56,2235.6,33
2014/4/16,14:09:56,2235.6,3
2014/4/16,14:09:57,2235.6,18
2014/4/16,14:09:57,2235.6,48
2014/4/16,14:09:58,2235.8,13
2014/4/16,14:09:58,2235.6,13
2014/4/16,14:09:59,2235.8,31
2014/4/16,14:09:59,2235.8,12
2014/4/16,14:10:00,2236.0,21
2014/4/16,14:10:00,2235.8,45
2014/4/16,14:10:01,2235.6,49
2014/4/16,14:10:01,2235.4,27
2014/4/16,14:10:02,2235.4,34
2014/4/16,14:10:02,2235.4,29
2014/4/16,14:10:03,2235.4,15
2014/4/16,14:10:03,2235.4,2
2014/4/16,14:10:04,2235.6,19
2014/4/16,14:10:04,2235.4,36
2014/4/16,14:10:05,2235.2,24
2014/4/16,14:10:05,2235.4,33
2014/4/16,14:10:06,2235.6,12
2014/4/16,14:10:06,2235.8,21
2014/4/16,14:10:07,2235.6,6
2014/4/16,14:10:07,2235.4,11
2014/4/16,14:10:08,2235.4,3
2014/4/16,14:10:09,2235.6,7
2014/4/16,14:10:09,2235.8,2
2014/4/16,14:10:10,2235.8,19
2014/4/16,14:10:10,2235.6,53
2014/4/16,14:10:11,2235.8,23
2014/4/16,14:10:11,2235.8,23
2014/4/16,14:10:12,2236.0,9
2014/4/16,14:10:12,2236.0,52
2014/4/16,14:10:13,2235.8,31
2014/4/16,14:10:13,2235.8,18
2014/4/16,14:10:14,2235.8,6
2014/4/16,14:10:14,2236.0,15
2014/4/16,14:10:15,2236.0,18
2014/4/16,14:10:15,2236.0,7
2014/4/16,14:10:16,2236.0,5
2014/4/16,14:10:16,2236.0,2
2014/4/16,14:10:17,2236.0,20
2014/4/16,14:10:17,2235.8,14
2014/4/16,14:10:18,2235.8,7
2014/4/16,14:10:18,2235.8,25
2014/4/16,14:10:19,2235.8,22
2014/4/16,14:10:19,2236.0,4
2014/4/16,14:10:20,2236.0,22
2014/4/16,14:10:20,2236.0,9
2014/4/16,14:10:21,2235.8,13
2014/4/16,14:10:21,2235.6,14
2014/4/16,14:10:22,2235.8,7
2014/4/16,14:10:22,2235.8,17
2014/4/16,14:10:23,2235.8,15
2014/4/16,14:10:23,2235.8,14
2014/4/16,14:10:24,2235.8,8
2014/4/16,14:10:24,2235.8,2
2014/4/16,14:10:25,2236.0,9
2014/4/16,14:10:25,2236.0,5
2014/4/16,14:10:26,2235.8,6
2014/4/16,14:10:26,2235.8,20
2014/4/16,14:10:27,2235.8,7
2014/4/16,14:10:27,2236.0,19
2014/4/16,14:10:28,2236.2,7
2014/4/16,14:10:28,2236.2,9
2014/4/16,14:10:29,2236.2,19
2014/4/16,14:10:29,2236.0,32
2014/4/16,14:10:30,2236.2,19
2014/4/16,14:10:30,2236.2,17
2014/4/16,14:10:31,2236.0,12
2014/4/16,14:10:31,2236.2,12
2014/4/16,14:10:32,2236.2,17
2014/4/16,14:10:32,2235.8,3
2014/4/16,14:10:33,2236.2,13
2014/4/16,14:10:33,2236.2,13
2014/4/16,14:10:34,2236.0,7
2014/4/16,14:10:34,2235.8,5
2014/4/16,14:10:35,2236.0,3
2014/4/16,14:10:35,2235.8,29
2014/4/16,14:10:36,2235.8,15
2014/4/16,14:10:36,2235.8,2
2014/4/16,14:10:37,2236.0,3
2014/4/16,14:10:37,2236.0,3
2014/4/16,14:10:38,2236.0,4
2014/4/16,14:10:38,2235.8,21
2014/4/16,14:10:39,2235.6,2
2014/4/16,14:10:39,2235.6,10
2014/4/16,14:10:40,2235.8,6
2014/4/16,14:10:40,2235.8,5
2014/4/16,14:10:41,2235.8,12
2014/4/16,14:10:41,2235.6,7
2014/4/16,14:10:42,2235.8,2
2014/4/16,14:10:42,2235.8,9
2014/4/16,14:10:43,2235.6,5
2014/4/16,14:10:43,2235.6,2
2014/4/16,14:10:44,2235.6,10
2014/4/16,14:10:44,2235.6,5
2014/4/16,14:10:45,2235.6,10
2014/4/16,14:10:45,2235.6,18
2014/4/16,14:10:46,2235.4,43
2014/4/16,14:10:46,2235.6,1
2014/4/16,14:10:47,2235.6,8
2014/4/16,14:10:47,2235.6,1
2014/4/16,14:10:48,2235.6,7
2014/4/16,14:10:48,2235.6,1
2014/4/16,14:10:49,2235.6,7
2014/4/16,14:10:49,2235.6,4
2014/4/16,14:10:50,2235.6,1
2014/4/16,14:10:50,2235.6,2
2014/4/16,14:10:51,2235.6,8
2014/4/16,14:10:51,2235.6,10
2014/4/16,14:10:52,2235.8,14
2014/4/16,14:10:52,2235.6,4
2014/4/16,14:10:53,2235.6,3
2014/4/16,14:10:53,2235.8,2
2014/4/16,14:10:54,2235.6,4
2014/4/16,14:10:54,2235.8,6
2014/4/16,14:10:55,2235.8,2
2014/4/16,14:10:55,2235.4,29
